Gender,Customer_Type,Age,Subscription Plan,Price,Ratings,Time,Buys,satisfaction
1,1,57,3,2830,2,11,8,1
1,1,44,1,715,1,0,0,0
1,1,30,2,1138,4,1,21,0
1,1,39,3,2807,2,71,72,1
1,1,24,1,209,3,0,10,0
0,0,36,3,1476,3,0,0,0
1,0,15,1,763,4,0,0,0
0,1,58,3,2825,2,0,0,1
0,1,51,1,2239,4,0,0,0
1,1,27,3,3810,1,37,67,1
0,1,7,1,266,3,0,0,0
1,0,36,1,471,3,8,0,0
0,0,26,1,1200,2,0,0,0
0,1,69,1,329,1,49,54,0
1,1,32,1,393,3,0,0,0
0,1,45,3,2425,3,0,5,1
1,1,43,3,1939,1,0,1,1
1,1,38,1,101,3,0,0,0
0,1,39,3,3523,2,10,1,0
0,0,33,3,351,3,0,0,0
0,1,35,1,539,2,0,0,0
0,1,60,1,369,3,0,0,0
1,1,53,3,1903,3,0,0,1
0,1,68,1,448,3,0,0,0
0,0,22,1,1284,2,18,0,0
1,1,39,3,405,4,196,218,0
0,0,20,1,842,3,8,0,0
0,1,14,3,1605,2,2,0,0
1,1,7,2,2300,3,0,7,0
1,1,50,3,3438,2,0,0,1
0,1,33,1,1065,3,0,0,0
1,1,8,1,248,2,0,0,0
0,1,47,1,338,3,3,0,0
1,0,26,1,350,4,2,15,1
0,1,65,3,1379,2,4,1,0
0,1,41,3,3021,0,0,0,1
0,1,14,3,802,3,13,0,0
0,1,33,1,429,1,3,5,0
1,1,46,1,373,2,0,0,0
1,1,36,1,447,1,1,0,0
1,1,69,2,349,5,0,1,1
0,0,27,1,906,1,0,19,0
1,0,57,2,216,1,0,0,0
1,1,26,1,1569,1,0,0,0
0,1,43,1,1590,1,0,0,0
1,1,58,1,1597,3,0,0,0
1,1,50,3,2299,2,0,0,1
1,1,44,3,370,2,11,12,1
1,0,26,1,1063,3,0,0,0
1,1,31,3,3440,3,0,0,0
0,1,51,3,1652,4,39,16,1
1,0,26,1,639,4,7,0,0
0,1,14,1,817,3,0,0,0
1,1,34,1,495,2,7,0,0
1,1,42,3,1746,3,0,0,1
0,1,45,3,3063,1,0,5,1
0,1,56,3,1025,1,0,0,1
1,0,20,1,1121,3,0,0,0
0,1,42,3,1126,1,8,0,1
0,1,44,3,2539,1,0,0,1
0,1,37,1,1041,4,0,0,0
0,1,47,3,2857,2,0,0,1
1,1,36,1,1085,2,3,0,0
1,0,25,1,1024,1,5,3,0
1,1,59,3,2937,2,26,22,1
0,1,62,1,647,3,0,0,0
0,1,56,1,888,1,14,29,0
0,1,36,3,3196,3,67,99,0
0,1,52,1,1121,1,0,7,0
1,1,41,1,746,2,0,0,0
1,1,27,3,2738,3,0,0,0
1,1,55,3,3243,5,0,0,1
0,1,43,3,3908,4,11,7,1
0,0,15,1,386,3,14,30,0
0,1,65,3,3663,3,1,,1
1,0,21,1,297,3,51,53,0
0,1,29,1,86,3,0,0,0
0,1,34,3,1797,4,0,0,1
0,1,48,1,300,2,3,0,0
0,1,29,3,1832,1,1,0,1
1,1,8,1,672,2,0,0,0
0,1,64,1,334,2,0,0,0
1,0,17,1,534,4,183,196,0
1,0,21,3,829,5,0,1,1
1,1,54,3,2871,4,0,26,1
1,1,42,3,1846,4,34,80,1
1,1,42,1,300,3,52,62,0
1,1,48,1,612,4,5,0,1
1,1,45,3,337,4,0,22,0
1,1,64,1,859,3,0,0,0
1,1,27,1,1195,5,55,48,1
1,1,9,1,825,1,22,29,0
1,1,63,1,2569,2,30,25,0
0,1,49,1,305,3,35,25,0
0,1,54,1,691,5,0,0,1
1,1,60,3,2942,4,0,0,1
0,1,27,1,1134,5,51,37,1
0,1,47,3,2039,1,36,17,1
1,0,26,1,777,3,0,0,0
0,1,43,3,1703,1,5,5,1
0,1,61,3,2784,1,56,79,1
0,1,64,2,667,4,0,0,0
0,0,37,3,728,2,0,0,0
0,1,30,3,599,5,0,0,1
0,1,34,2,1127,2,0,0,0
0,1,16,1,1010,2,0,0,0
1,1,55,1,2182,3,0,0,0
0,1,29,3,937,4,0,41,1
0,1,53,3,2787,4,0,6,1
0,1,65,1,200,2,0,0,0
1,1,39,3,258,4,83,98,1
0,1,22,1,1770,2,0,5,0
1,0,37,1,119,3,9,13,0
0,0,38,1,624,4,0,0,0
1,1,31,2,829,3,0,0,0
0,1,50,1,612,4,0,0,1
0,1,59,2,725,1,0,0,0
1,0,27,1,308,1,0,0,0
1,1,56,3,345,3,0,0,1
0,1,21,3,862,4,69,61,1
0,1,35,1,2218,3,0,7,0
0,0,17,1,763,4,0,0,1
1,0,55,2,151,4,0,0,0
1,1,27,3,361,2,0,0,1
1,1,56,1,349,3,0,0,0
0,1,45,3,937,5,67,101,1
1,1,62,2,1258,4,27,27,0
1,1,19,1,409,2,6,6,0
0,1,23,3,373,2,11,6,0
1,1,10,1,517,3,0,0,0
0,1,46,1,581,3,18,14,0
0,1,50,1,584,3,0,0,0
1,0,25,2,861,2,0,0,0
1,1,56,3,4502,3,0,0,1
1,1,38,3,1089,4,0,0,1
0,1,41,1,258,3,22,8,0
0,1,44,1,966,1,0,0,0
1,0,15,1,936,5,0,1,1
1,1,26,3,2677,3,150,139,0
0,1,78,3,370,3,59,60,0
0,1,26,3,833,3,0,0,1
1,1,34,2,1062,3,8,10,1
0,1,50,2,237,3,0,0,0
1,1,55,2,1754,3,0,8,0
1,0,23,1,528,0,0,0,1
1,1,34,3,231,3,0,0,0
0,1,26,2,488,5,41,41,0
0,1,50,3,646,1,0,0,1
1,1,10,1,342,3,0,8,0
1,1,45,3,1829,3,0,0,1
1,1,41,3,3574,2,0,0,1
0,0,25,3,1036,0,11,0,1
0,1,30,3,368,4,0,0,1
1,1,35,1,409,3,0,0,0
0,1,41,1,1121,4,4,0,0
1,1,45,3,459,1,0,0,0
1,1,55,3,1814,1,0,0,1
1,1,60,2,326,5,0,0,1
1,1,59,1,687,0,4,0,1
1,1,46,3,1698,3,0,0,1
0,1,33,3,3475,4,0,7,1
0,1,39,3,861,2,16,14,0
0,1,59,3,3462,5,0,0,1
1,0,20,1,728,2,0,0,0
1,1,40,3,1620,3,0,0,1
1,1,48,3,748,1,0,0,1
0,1,78,3,3179,3,0,0,0
0,1,36,1,929,2,0,0,0
0,0,25,1,748,3,10,11,0
0,1,54,1,1121,3,39,39,0
0,1,48,3,3239,3,0,0,1
0,1,22,1,270,3,36,72,0
0,0,22,3,438,4,0,22,0
0,1,44,2,964,2,0,0,0
0,0,33,3,594,2,72,58,0
1,1,42,1,2454,3,0,0,0
1,1,34,2,109,0,0,0,1
0,1,38,1,164,2,4,0,0
1,1,28,1,544,4,0,0,0
1,0,25,1,419,3,15,4,0
1,0,33,3,551,4,0,0,0
1,1,43,3,946,1,0,7,1
0,1,25,3,189,1,3,0,0
0,1,52,1,836,4,0,0,0
0,1,21,3,2666,2,0,1,1
0,1,40,3,244,0,0,0,1
1,1,44,2,1020,2,0,15,0
0,0,18,1,636,3,0,0,0
1,1,43,3,587,4,25,26,1
1,1,38,3,649,2,0,17,1
1,0,37,1,273,0,0,0,1
1,0,29,1,1075,1,8,0,0
1,1,31,3,2338,1,9,0,1
0,1,49,3,2586,4,0,0,1
1,1,8,1,271,3,0,0,0
0,1,51,3,368,1,0,0,1
0,0,37,3,1488,2,1,0,0
0,0,29,1,710,1,0,0,0
0,1,43,3,3979,3,0,0,1
1,1,39,2,950,5,0,8,1
1,1,38,3,3291,2,11,3,1
1,1,69,1,1407,2,0,0,0
1,1,68,1,515,3,44,32,0
0,1,30,3,2842,3,8,6,0
1,0,20,1,529,4,51,48,0
1,1,45,2,455,4,12,36,1
0,1,57,3,735,1,6,7,1
0,1,49,3,931,1,0,0,1
1,1,47,3,1166,5,20,9,1
0,1,24,3,3434,1,29,27,1
0,1,56,1,2586,2,0,0,0
0,1,63,1,599,3,106,149,0
1,1,39,3,1825,4,0,0,1
0,1,44,3,2715,3,74,82,1
1,0,62,1,297,3,1,0,0
1,1,41,3,569,5,0,0,1
1,1,45,3,1927,4,0,0,1
1,0,46,1,386,4,3,0,0
0,1,54,1,347,1,2,0,0
1,1,38,3,2522,1,0,0,0
0,1,8,1,404,3,0,2,0
1,1,25,3,430,1,9,5,1
1,1,57,3,2992,2,155,161,1
0,1,67,3,191,1,5,10,0
0,1,75,3,1703,2,0,0,0
0,1,30,3,1389,5,6,0,1
1,0,22,2,954,1,0,0,0
1,0,38,1,1083,3,3,0,0
0,1,45,1,337,1,1,0,0
1,1,55,3,2115,5,0,0,1
0,1,35,3,2505,5,51,53,1
1,1,25,3,3104,2,0,0,0
1,1,53,1,1188,4,0,0,0
0,1,59,3,611,5,0,0,1
0,1,41,3,2905,5,0,0,1
1,1,22,1,1605,1,65,56,0
0,1,54,1,302,3,41,30,0
0,1,35,3,3476,5,51,28,1
0,1,51,3,3465,1,0,0,1
0,1,68,1,331,1,0,0,0
1,1,39,1,1182,1,99,101,0
1,1,48,3,2585,3,0,0,1
1,1,41,3,859,2,0,0,1
0,1,41,3,1752,3,23,19,1
1,1,43,3,2088,3,0,0,1
1,1,65,2,1379,5,4,0,1
0,1,35,1,787,4,0,0,1
1,1,20,1,705,4,120,127,0
0,1,60,3,2583,3,0,0,1
1,0,18,1,239,5,3,0,1
1,1,65,2,363,2,30,14,0
0,1,31,1,446,4,0,0,0
0,1,54,3,2610,1,0,0,1
1,1,32,2,190,5,0,1,1
1,1,27,2,606,5,0,10,1
1,1,27,3,3711,4,0,4,1
1,1,17,1,447,3,50,67,0
1,0,26,1,419,2,33,8,0
0,1,54,1,546,1,0,0,0
0,0,40,1,210,2,0,0,0
1,1,18,3,2870,2,0,0,0
1,1,34,3,3158,4,0,0,1
1,0,17,1,544,3,0,0,0
0,1,38,3,197,5,48,27,1
0,1,60,3,2771,1,0,0,0
1,1,27,3,1400,4,10,0,1
0,1,41,3,1939,2,0,0,1
0,1,39,3,2126,3,1,0,1
1,1,17,3,1704,2,0,0,0
1,1,42,3,937,3,0,0,1
1,0,24,1,170,1,0,0,0
0,1,53,1,358,3,5,4,0
0,1,60,1,1449,2,1,3,0
0,1,43,3,1744,2,0,0,1
1,1,52,2,1504,4,7,17,0
1,1,43,1,1448,3,12,0,0
0,1,7,2,247,2,0,0,0
1,1,69,1,781,0,0,0,1
0,1,43,1,550,4,0,0,1
1,1,53,3,1162,3,0,0,1
1,0,23,1,89,0,8,4,1
0,1,25,1,2295,1,14,8,0
0,1,40,3,434,3,26,17,0
0,1,49,1,391,4,1,0,0
0,1,52,3,1843,5,0,0,1
0,0,26,1,920,1,0,0,0
1,1,32,3,1172,4,5,0,1
0,1,49,3,3276,5,0,0,1
1,1,69,1,620,1,7,15,0
1,0,26,1,1235,2,12,0,0
1,1,45,3,3234,3,0,19,1
0,1,35,1,250,3,0,0,0
0,1,55,3,2133,2,43,44,1
1,1,54,1,1464,2,30,21,0
1,1,52,1,907,1,0,0,0
0,0,25,1,1233,1,0,0,0
1,1,29,3,2797,2,0,0,1
0,1,26,1,391,3,0,0,0
1,1,39,3,1959,2,19,11,1
0,1,44,3,2139,4,0,0,1
0,1,21,1,846,2,0,0,0
1,1,51,3,1080,3,0,0,1
0,1,14,1,704,3,0,0,0
1,1,42,3,1698,3,0,0,1
1,1,58,1,237,3,0,4,0
1,1,41,3,3215,5,0,0,1
0,1,57,3,496,4,0,0,0
0,0,36,3,251,2,19,17,0
1,0,23,1,192,3,66,50,0
0,1,41,1,1619,1,0,0,0
0,1,49,3,387,1,0,0,0
0,0,26,1,594,1,30,25,0
1,1,31,3,3845,1,19,14,1
0,1,59,3,3116,0,16,15,1
1,1,39,3,3000,2,36,37,0
1,1,47,3,2692,4,0,0,1
0,1,25,3,3491,4,0,0,0
1,1,20,3,1814,3,3,0,0
1,1,38,3,3529,4,0,0,1
1,0,23,1,818,4,0,0,0
0,1,45,1,370,1,13,12,0
1,0,29,2,338,2,0,0,0
1,0,29,1,163,2,0,6,0
0,1,41,1,967,3,45,36,0
0,0,25,3,1440,5,0,2,1
1,1,51,3,2556,2,0,0,1
1,1,36,1,781,4,0,0,1
1,1,52,1,787,2,13,0,0
0,0,22,3,241,4,15,3,1
0,1,53,3,2721,2,0,0,1
0,1,39,1,861,3,30,23,0
0,0,18,1,926,1,52,36,0
0,1,62,2,479,2,0,0,0
0,1,50,3,3823,1,0,0,1
1,0,30,1,250,1,0,0,0
0,1,36,3,338,0,0,3,1
0,1,11,1,187,3,3,0,0
0,1,23,1,230,2,0,0,0
1,1,51,3,304,0,0,0,1
1,1,48,1,491,4,0,0,1
1,1,23,3,1464,5,0,8,1
1,1,27,1,373,2,57,57,0
0,1,30,3,3066,0,11,9,1
0,1,55,3,3204,5,0,24,1
1,1,33,3,3001,5,0,0,1
1,1,27,3,2329,4,0,0,1
0,1,39,3,1997,3,6,8,1
1,1,50,3,1665,5,0,0,1
0,0,23,1,1244,3,6,1,0
1,0,51,1,569,3,0,0,0
0,1,28,1,867,2,0,0,0
0,1,34,1,404,4,9,22,0
0,1,43,3,3553,2,0,0,1
1,1,50,1,967,3,15,25,0
0,1,43,3,1786,2,0,0,1
1,0,7,1,1155,3,11,0,0
0,1,19,1,852,5,0,11,1
0,1,25,3,2846,4,116,133,1
0,1,27,2,101,1,0,10,0
1,1,37,3,1575,2,30,23,1
1,1,8,1,853,3,10,0,0
0,1,40,3,3577,3,480,471,0
1,1,63,1,1005,4,71,40,0
0,1,55,1,296,3,5,0,0
1,1,42,3,671,3,0,0,1
1,1,44,3,102,5,0,0,1
0,1,34,3,3173,5,21,19,1
1,1,52,3,162,2,0,0,0
0,1,10,1,1448,2,0,0,0
0,1,25,1,668,3,10,50,0
0,1,23,1,1085,4,46,50,0
1,1,51,1,575,5,12,5,1
0,1,34,1,190,2,0,0,0
0,0,23,1,425,5,42,41,1
1,1,38,1,1201,2,0,0,0
0,1,47,3,216,5,0,0,1
1,1,45,3,1934,3,110,101,0
1,1,39,1,2075,3,0,0,0
1,1,51,1,612,2,0,0,0
1,1,29,1,320,4,0,0,1
1,1,15,2,2276,1,19,12,0
0,1,31,1,1080,3,0,0,0
1,1,58,3,577,2,0,0,1
0,1,40,1,1235,3,20,7,0
1,1,32,2,214,4,0,0,0
1,1,9,2,2704,4,27,30,0
0,1,13,1,1197,3,1,0,0
1,1,30,3,516,4,0,0,1
0,1,43,3,1089,2,0,0,0
0,1,26,3,1739,1,0,0,1
0,1,69,3,674,2,0,0,0
0,0,56,3,235,3,0,0,0
1,0,19,1,1609,3,0,0,0
1,1,53,1,262,2,1,0,0
1,1,32,3,3708,3,0,12,1
0,1,51,3,100,0,0,0,1
0,1,36,3,3361,2,0,0,0
1,1,31,2,792,4,0,23,1
1,1,46,3,3784,3,0,0,1
0,1,32,2,1009,3,0,0,0
0,1,65,1,1189,3,0,0,0
0,0,14,1,1136,2,0,0,0
0,0,54,1,198,3,0,0,0
1,0,37,2,164,3,33,28,0
0,1,40,1,861,2,6,11,0
0,0,26,1,368,2,19,11,0
1,1,67,1,372,2,13,11,0
1,1,42,3,1891,3,0,0,1
1,1,48,3,3463,1,50,33,1
0,1,42,3,297,0,19,21,1
1,1,43,3,1557,3,0,0,1
1,1,55,3,2919,1,131,105,0
0,1,49,1,337,2,44,34,0
0,1,32,3,3800,2,0,0,0
0,0,33,1,628,3,71,72,0
0,1,33,3,1530,4,0,0,1
0,1,60,3,587,2,0,2,1
0,1,7,1,160,3,25,11,0
0,1,64,2,2486,3,0,5,0
1,1,47,1,2556,2,0,2,0
0,1,22,3,1599,3,6,0,0
0,1,9,1,1224,4,134,133,1
0,1,52,3,3280,3,0,0,1
0,1,16,1,919,3,0,9,0
1,1,40,3,1899,3,0,0,0
0,1,59,1,589,2,19,46,0
0,0,19,1,1399,3,0,0,0
0,1,49,1,327,2,0,0,0
0,1,45,3,2475,4,35,176,1
0,1,26,1,236,1,0,0,0
1,1,30,1,357,1,0,0,0
1,1,31,3,2489,3,0,0,1
1,1,55,3,3809,1,1,0,1
1,1,17,1,237,3,63,61,0
1,1,54,3,3862,3,23,18,1
1,1,45,1,413,4,0,0,0
0,1,42,1,530,5,0,0,1
0,1,33,3,102,0,12,14,1
0,1,62,1,401,2,0,0,0
1,1,54,3,1994,3,0,0,1
1,1,43,3,2536,2,18,5,1
1,1,15,1,564,3,0,1,0
0,0,22,1,510,1,0,0,0
1,1,46,1,347,4,0,3,0
1,1,70,3,1075,2,0,0,0
1,1,11,1,604,2,0,0,0
0,1,19,1,546,1,13,0,0
0,1,41,3,2135,2,0,0,1
1,1,56,3,3175,2,0,7,1
0,1,31,1,1034,1,12,0,0
1,1,8,3,541,1,0,0,0
1,1,35,1,395,3,0,0,0
0,1,39,3,2257,5,0,0,1
0,1,48,1,1222,3,0,4,1
0,1,16,1,264,2,115,134,0
0,1,60,3,2725,5,17,11,1
1,1,45,3,1616,4,0,0,1
1,1,55,3,101,1,0,0,0
0,1,46,3,762,3,0,15,1
0,1,47,2,310,3,16,4,0
0,1,8,2,985,1,1,0,0
1,1,39,1,524,3,16,16,1
0,1,61,3,397,4,0,0,0
1,1,47,1,337,2,0,0,0
1,1,37,3,2480,2,0,0,1
1,1,58,1,554,1,0,1,0
1,0,22,2,226,3,0,0,0
1,1,40,1,363,3,6,1,0
0,1,56,3,601,1,13,12,0
1,1,65,3,2631,3,0,0,0
0,1,55,3,1737,4,0,0,1
0,1,60,1,689,3,0,1,0
0,1,58,1,1532,3,52,41,0
0,1,28,1,1166,1,0,0,0
0,1,35,1,1172,1,0,0,0
0,1,40,3,397,2,3,6,0
1,1,52,3,2402,1,0,8,1
1,1,43,1,347,4,1,0,0
1,1,59,3,1464,2,2,7,0
0,1,14,1,944,5,0,0,1
1,1,46,3,2421,1,0,0,1
0,1,36,3,179,2,0,4,1
1,1,40,1,239,1,30,15,0
1,1,44,1,332,4,16,3,0
0,1,42,3,2687,5,0,0,1
1,0,18,1,1041,1,18,4,0
0,0,26,1,1101,4,2,0,0
0,1,56,3,109,1,0,0,1
1,1,52,3,3488,2,0,0,1
1,1,55,1,719,1,36,70,0
0,1,53,3,3962,5,0,0,1
1,1,41,1,2475,4,0,0,1
1,1,27,1,570,2,0,0,0
1,0,34,3,2419,4,31,1,0
0,1,70,3,3550,4,8,4,1
1,1,55,3,444,5,0,0,1
0,1,31,3,1050,3,0,0,1
0,1,46,3,1526,1,0,0,1
1,1,22,3,2730,3,83,81,0
0,1,42,3,471,5,1,0,1
1,0,44,1,1237,3,0,0,0
0,0,22,1,370,1,5,0,0
0,1,57,3,2937,1,23,18,1
1,1,52,3,2919,5,22,26,1
1,1,34,1,990,2,0,0,0
1,1,47,3,370,2,19,12,1
0,1,56,3,1448,4,0,1,1
0,1,41,3,2288,5,0,0,1
1,1,9,3,2921,4,0,0,0
1,0,44,1,1048,2,0,0,0
1,1,44,3,3145,1,41,21,1
0,1,41,1,895,3,33,32,0
0,1,60,3,2877,5,12,31,1
1,1,65,1,1080,3,0,0,0
1,0,62,1,495,3,9,0,0
1,1,57,3,101,1,0,0,1
1,0,19,1,983,3,0,0,0
1,0,21,1,580,4,0,0,1
0,0,22,1,440,2,1,0,0
0,0,15,3,1259,4,28,6,1
0,1,22,1,2475,3,0,0,0
0,0,30,1,846,3,0,0,0
1,1,34,2,1400,0,0,0,1
0,1,53,1,689,2,0,9,0
1,1,35,3,1589,1,23,0,1
0,1,51,3,1475,5,0,4,1
1,1,34,1,164,2,29,38,0
1,1,63,1,212,2,23,18,0
1,1,36,1,551,4,0,0,1
0,1,7,1,190,4,58,50,0
0,1,31,3,1792,1,0,0,1
0,1,70,3,2893,3,0,0,1
1,1,30,3,3940,2,46,35,1
0,0,64,3,259,2,0,4,0
0,0,38,1,691,2,26,10,0
1,1,48,3,344,0,0,0,1
0,1,35,3,277,4,58,44,0
0,1,33,3,1721,5,27,14,1
1,1,54,3,345,3,0,0,0
1,1,49,3,1669,3,46,36,1
1,1,43,3,1635,1,0,0,1
1,1,33,1,427,3,0,0,0
0,1,64,3,602,4,0,0,0
1,1,26,1,811,2,0,0,0
0,1,31,1,1195,2,0,7,0
1,0,48,1,1069,3,23,38,0
0,1,44,3,3457,2,53,59,0
1,1,42,3,462,3,26,19,1
1,0,23,1,921,1,0,0,0
1,1,58,2,770,1,0,0,0
1,0,27,3,516,4,96,78,1
1,1,35,3,762,3,12,13,1
0,0,37,1,370,1,0,0,0
0,0,36,1,567,2,0,0,0
0,1,49,1,2457,4,0,0,0
0,1,50,3,994,3,112,103,0
0,0,22,1,323,5,0,0,1
1,1,48,1,405,2,8,1,0
0,1,40,3,451,2,0,2,1
0,1,16,1,305,1,2,0,0
0,1,49,1,338,2,15,7,0
1,0,24,1,347,1,34,34,0
0,1,8,1,268,3,23,20,0
0,1,18,1,1290,1,26,14,0
1,1,9,1,611,2,21,31,0
1,0,38,1,987,3,0,0,1
0,1,44,3,2597,3,49,50,1
0,1,60,3,3262,1,8,0,1
0,0,24,1,748,2,87,68,0
0,1,45,3,502,3,0,44,0
0,1,50,1,748,3,1,7,0
1,1,42,3,597,2,0,0,1
0,1,50,3,2486,2,0,0,1
1,1,40,1,1416,4,129,129,0
0,1,38,3,2057,2,0,0,0
0,1,39,1,157,3,0,0,0
0,1,21,1,1190,4,8,0,1
0,1,56,3,1555,2,4,0,1
1,0,13,1,1144,3,0,12,0
0,1,68,3,794,4,5,21,0
0,1,42,3,2263,2,0,0,1
1,1,45,3,3879,5,0,0,1
0,1,45,3,896,1,17,9,1
1,1,49,3,2080,3,14,12,0
0,1,63,1,912,3,40,28,0
0,1,39,1,925,4,62,46,1
0,1,37,3,3440,3,0,0,1
0,1,71,3,3297,0,1,0,1
1,1,55,1,1990,2,1,0,0
0,1,28,3,2454,1,0,0,1
1,1,46,3,2556,2,0,0,0
1,1,40,3,710,2,1,19,1
1,0,20,2,521,4,0,0,1
0,1,56,3,3835,4,0,0,1
0,1,13,3,1846,3,38,16,0
1,1,50,3,651,3,0,3,0
0,1,43,3,3410,3,20,5,1
1,1,59,1,1024,1,0,0,0
1,1,56,3,1020,5,0,0,1
1,1,24,2,273,1,56,42,0
0,1,50,3,1250,3,4,2,0
0,0,21,1,874,5,0,0,1
0,1,51,1,127,1,0,0,0
0,1,74,3,2469,1,368,350,0
0,0,27,3,550,5,0,0,1
0,1,46,3,1416,3,14,0,1
1,0,24,3,259,5,32,30,1
1,1,68,1,491,2,0,0,0
0,1,14,1,277,4,0,0,1
1,1,46,3,2454,3,2,0,1
0,1,40,3,3973,3,10,2,1
1,0,39,3,250,2,0,0,1
1,1,58,3,2354,5,0,0,1
0,1,42,1,787,2,74,60,0
1,1,45,3,280,4,111,131,0
1,1,59,1,419,3,78,66,0
0,1,62,1,853,2,17,4,0
0,1,44,3,2457,2,0,0,1
0,0,16,3,272,4,0,0,1
0,1,28,1,296,4,0,0,1
0,1,61,2,2342,1,3,0,0
0,1,62,3,2994,2,31,58,0
0,1,15,1,449,3,21,6,0
0,1,42,1,236,3,29,19,0
0,0,16,1,986,2,37,44,0
0,1,25,3,594,1,62,80,0
0,1,22,3,3744,2,0,0,1
0,1,49,1,1346,2,5,0,0
0,1,31,3,3415,5,58,49,1
1,1,41,3,1887,5,119,101,1
1,1,31,3,425,2,0,0,0
0,1,69,3,1695,5,1,0,1
0,0,25,1,566,3,5,2,0
1,1,25,1,449,2,0,2,0
0,1,39,3,2455,0,5,6,1
1,1,37,3,2203,4,0,0,0
1,1,55,3,337,0,15,41,1
0,1,32,3,3307,2,0,2,0
1,1,30,1,228,4,0,0,0
1,1,61,1,936,1,0,0,0
1,1,29,1,456,4,0,0,0
0,1,65,1,862,2,3,1,0
1,1,39,3,362,5,10,7,0
0,0,30,3,280,2,54,29,0
0,1,46,3,3223,5,3,0,1
0,1,29,1,404,3,41,57,0
1,0,21,1,448,2,0,0,0
0,1,24,1,449,0,1,0,1
1,0,26,3,227,3,38,44,0
1,1,30,3,2159,1,7,0,1
0,1,37,3,3868,2,6,2,1
1,0,22,1,361,4,0,0,0
0,1,42,3,3759,1,4,7,1
0,1,60,3,3326,5,0,0,1
1,1,58,1,787,3,36,51,0
1,1,56,3,3867,3,0,0,1
0,0,36,1,923,2,0,0,0
0,1,50,1,1028,2,66,53,1
0,1,50,3,2063,2,46,35,0
0,1,38,3,808,2,17,0,1
0,1,38,1,651,4,0,0,1
1,1,43,1,1452,2,51,32,0
1,1,63,1,341,4,0,0,1
1,1,69,1,964,1,0,5,0
1,1,51,3,627,4,50,73,1
0,1,38,3,569,3,0,0,1
1,0,23,1,723,2,24,17,0
0,1,34,3,3601,4,8,7,0
1,0,17,1,369,5,0,0,1
1,1,32,2,2762,3,0,16,0
1,1,30,1,802,1,31,18,0
1,1,14,1,1851,1,0,0,0
1,1,30,3,594,4,67,46,0
1,0,43,1,404,2,6,0,0
0,1,60,1,189,1,45,50,0
1,1,46,1,1744,1,2,10,0
1,1,56,1,577,2,0,0,0
1,0,30,3,458,3,0,12,0
0,1,17,1,1208,2,0,0,0
1,0,17,1,817,3,35,13,0
0,1,57,3,764,5,0,0,1
0,1,47,3,280,3,14,0,1
0,1,27,1,1744,2,1,7,0
0,1,53,3,233,2,0,0,1
1,1,47,1,689,5,0,0,1
0,1,60,3,551,3,0,0,0
1,1,60,2,2475,3,0,0,0
1,1,59,3,1188,3,0,0,1
1,1,67,3,221,4,85,101,1
0,1,27,1,725,3,10,40,0
0,1,51,1,805,1,0,0,0
0,1,25,1,2681,5,0,24,1
0,1,31,1,1008,5,0,0,1
0,1,49,3,280,5,0,0,1
1,1,63,1,163,1,0,0,0
1,1,29,2,130,2,0,5,0
0,1,30,3,3440,3,0,0,0
1,1,50,3,1769,1,0,4,1
0,1,26,2,543,2,33,13,0
0,1,49,3,1767,1,0,0,1
1,1,33,1,409,1,0,0,0
0,1,54,1,937,2,0,0,0
1,0,24,1,680,2,0,0,0
0,1,47,2,199,4,10,12,1
1,0,27,1,311,3,29,16,0
1,1,57,1,1075,5,0,0,1
1,1,39,3,3273,3,0,0,1
0,1,55,3,1568,2,0,0,0
1,1,48,3,909,2,6,0,1
1,1,30,3,3556,1,0,8,1
1,1,39,3,1705,1,0,10,1
0,0,24,1,1069,2,3,4,0
0,1,18,1,967,3,95,79,0
0,1,41,1,1084,4,0,0,1
0,1,46,3,1901,5,22,25,1
0,1,31,2,899,2,0,14,0
1,1,34,3,2419,5,0,9,1
1,0,59,1,475,2,1,0,0
0,1,7,1,1145,2,0,0,0
1,1,33,3,3477,4,0,30,1
0,1,23,1,1726,5,2,0,1
0,1,57,1,1195,2,89,85,0
0,1,27,2,1069,5,92,158,1
1,1,70,1,1120,3,0,0,0
0,1,57,3,641,5,0,0,1
0,1,11,2,1102,3,2,0,0
0,1,60,1,1111,3,17,0,0
1,1,45,3,1939,0,0,0,1
1,1,22,2,1092,4,64,46,0
0,1,24,1,907,2,20,13,0
0,1,42,3,594,5,0,0,1
1,0,24,1,587,2,3,5,0
0,1,36,1,479,4,0,0,1
1,1,45,2,719,1,0,12,0
0,1,31,1,425,2,0,0,0
1,1,49,3,1111,5,16,0,1
1,1,48,3,1750,5,27,26,1
0,0,37,3,1020,3,2,0,0
0,0,23,1,366,5,0,0,1
1,1,36,3,370,1,0,0,1
1,1,43,1,67,1,0,0,0
0,1,44,3,829,1,11,2,1
0,1,56,3,3856,2,60,65,1
0,1,40,3,2370,2,0,38,1
0,1,39,3,2738,1,0,0,1
0,1,52,3,2106,5,0,0,1
1,1,45,1,3904,1,2,0,0
1,1,19,1,712,4,0,0,0
1,1,59,1,579,4,147,144,1
1,1,57,1,409,4,22,23,1
0,1,46,3,2275,1,0,0,0
0,1,12,1,612,4,0,0,1
0,0,26,3,480,0,18,7,1
1,1,39,3,1952,3,112,94,1
0,1,14,1,2475,2,25,5,0
